id,id_racuna,izdelek,datum,id_prodajalca,id_poslovalnice,kolicina
2100,100004734,Kefir brez glutena 150 g,31.01.2024,1413,1001,5
2101,100004974,Koruzna moka pakirano 150 g,31.01.2024,2312,1002,5
2102,100005443,Sir camembert bio 200 g,31.01.2024,4445,1009,4
2103,100005443,"Grisini klasično 1,5 kg",31.01.2024,4445,1009,2
2104,100005443,"Kava mleta klasično 1,5 kg",31.01.2024,4445,1009,2
2105,100005443,"Čili omaka mini 1,5 l",31.01.2024,4445,1009,4
2106,100006086,Marcipan družinsko 300 g,31.01.2024,9209,1004,3
2107,100006119,"Grisini maxi 1,5 kg",31.01.2024,9312,1004,3
2108,100006119,Fižol ekstra 100 g,31.01.2024,9312,1004,4
2109,100006836,"Kajzerice družinsko 1,5 l",31.01.2024,8674,1005,5
2110,100006836,Čokoladni pralineji premium 500 g,31.01.2024,8674,1005,5
2111,100006836,"Kus kus ekstra 6 x 0,5 l",31.01.2024,8674,1005,2
2112,100006941,Kvinoja družinsko 250 g,31.01.2024,7043,1010,5
2113,100006941,Proteinska ploščica lahko 1 kg,31.01.2024,7043,1010,3
2114,100006941,"Sir gauda naravno 1,5 kg",31.01.2024,7043,1010,2
2115,100007017,"Rženi kruh izbrano 1,5 kg",31.01.2024,8214,1007,2
2116,100007017,Kumare izbrano 150 g,31.01.2024,8214,1007,3
2117,100007017,Banane domače 200 g,31.01.2024,8214,1007,5
2118,100007017,"Ajdov kruh bio 1,5 kg",31.01.2024,8214,1007,3
2119,100007218,Jabolka bio 150 g,31.01.2024,6524,1005,1
2120,100007218,Pesto izbrano 300 g,31.01.2024,6524,1005,4
2121,100007646,Banane bio 150 g,31.01.2024,7794,1006,2
2122,100007646,Gorčica klasično 300 g,31.01.2024,7794,1006,5
2123,100007651,Bageta pakirano 750 g,31.01.2024,5936,1009,1
2124,100007651,Krompir brez glutena 750 g,31.01.2024,5936,1009,3
2125,100007771,Solata lahko 12 x 1 l,31.01.2024,2527,1003,1
2126,100007771,Sladoled vanilija domače 750 g,31.01.2024,2527,1003,1
2127,100007771,Korenje družinsko 1 l,31.01.2024,2527,1003,4
2128,100007771,Proteinska ploščica brez glutena 1 l,31.01.2024,2527,1003,2
2129,100007771,Zamrznjen kruh sveže 2 kg,31.01.2024,2527,1003,2
2130,100008588,Krofi izbrano 12 x 1 l,31.01.2024,5824,1007,2
2131,100008588,"Zamrznjen kruh izbrano 6 x 0,5 l",31.01.2024,5824,1007,5
2132,100008809,Šunka pakirano 150 g,31.01.2024,3821,1003,5
2133,100008809,Kus kus lahko 12 x 1 l,31.01.2024,3821,1003,4
2134,100009100,Ananas lahko 12 x 1 l,31.01.2024,5866,1002,4
2135,100009100,Grozdje družinsko 500 g,31.01.2024,5866,1002,5
2136,100009100,Bučke lahko 2 kg,31.01.2024,5866,1002,5
2137,100009161,"Ajdov kruh bio 1,5 kg",31.01.2024,5667,1010,3
2138,100009161,Slanina bio 2 l,31.01.2024,5667,1010,3
2139,100009727,"Žemlje sveže 1,5 kg",31.01.2024,3774,1001,3
2140,100009727,Zamrznjeni cmoki klasično 2 kg,31.01.2024,3774,1001,5
2141,100009727,Česen družinsko 2 l,31.01.2024,3774,1001,2
2142,100009777,Burek brez glutena 200 g,31.01.2024,8334,1009,5
2143,100009777,Beli kruh družinsko 500 g,31.01.2024,8334,1009,2
2144,100009818,Multivitaminski sok izbrano 300 g,31.01.2024,6524,1005,5
2145,100009818,"Med klasično 6 x 0,5 l",31.01.2024,6524,1005,2
2146,100009818,Zamrznjene maline lahko 12 x 1 l,31.01.2024,6524,1005,4
2147,100009818,Šunka izbrano 200 g,31.01.2024,6524,1005,3
2148,100009993,Sirup bezeg mini 2 kg,31.01.2024,3104,1007,3
2149,100009993,Kvinoja izbrano 200 g,31.01.2024,3104,1007,2
2150,100009993,Zamrznjena pica premium 500 g,31.01.2024,3104,1007,5
2151,100000200,"Jagnječji kotleti klasično 1,5 kg",01.02.2024,7888,1005,2
2152,100000200,Fokača družinsko 100 g,01.02.2024,7888,1005,5
2153,100000386,Čebula brez glutena 12 x 1 l,01.02.2024,9862,1007,3
2154,100000386,Jogurt lahko 2 l,01.02.2024,9862,1007,2
2155,100000386,"Pašteta mini 1,5 l",01.02.2024,9862,1007,2
2156,100000386,Instant kava maxi 12 x 1 l,01.02.2024,9862,1007,5
2157,100001081,Por mini 12 x 1 l,01.02.2024,1152,1005,2
2158,100001081,Pomarančni sok brez glutena 750 g,01.02.2024,1152,1005,3
2159,100001081,Rogljički mini 2 l,01.02.2024,1152,1005,3
2160,100002028,Fižol ekstra 100 g,01.02.2024,5936,1009,5
2161,100002028,"Zamrznjena pica mini 6 x 0,5 l",01.02.2024,5936,1009,4
2162,100002028,Burek izbrano 750 g,01.02.2024,5936,1009,4
2163,100002185,Pršut maxi 150 g,01.02.2024,1934,1004,3
2164,100002185,Brokoli mini 1 kg,01.02.2024,1934,1004,5
2165,100002185,"Ribani sir izbrano 1,5 l",01.02.2024,1934,1004,4
2166,100002499,Breskve sveže 1 kg,01.02.2024,3657,1008,2
2167,100002499,"Limonada premium 1,5 kg",01.02.2024,3657,1008,2
2168,100002499,Izvirska voda sveže 2 l,01.02.2024,3657,1008,2
2169,100002499,"Čokoladni namaz domače 1,5 l",01.02.2024,3657,1008,2
2170,100002499,Parmezan družinsko 2 l,01.02.2024,3657,1008,3
2171,100003028,Kumare izbrano 150 g,01.02.2024,5775,1005,3
2172,100003028,"Kokosovo olje mini 6 x 0,5 l",01.02.2024,5775,1005,2
2173,100003028,Ribani sir pakirano 250 g,01.02.2024,5775,1005,1
2174,100003589,Banane mini 100 g,01.02.2024,7264,1001,1
2175,100003589,"Sončnično olje domače 1,5 kg",01.02.2024,7264,1001,5
2176,100003589,Skuta sveže 200 g,01.02.2024,7264,1001,4
2177,100003766,Mango lahko 150 g,01.02.2024,8052,1007,3
2178,100003994,Jabolka bio 150 g,01.02.2024,4932,1010,1
2179,100003994,Breskve domače 300 g,01.02.2024,4932,1010,5
2180,100004370,Jabolčni kis maxi 400 g,01.02.2024,2036,1005,4
2181,100004370,Korenje bio 1 l,01.02.2024,2036,1005,5
2182,100004704,"Sončnično olje domače 1,5 kg",01.02.2024,2418,1004,1
2183,100004787,Kis mini 300 g,01.02.2024,3104,1007,2
2184,100004787,Brokoli klasično 500 g,01.02.2024,3104,1007,4
2185,100004818,Čebula družinsko 2 l,01.02.2024,2156,1001,4
2186,100005560,Kokosovo olje pakirano 400 g,01.02.2024,9789,1008,3
2187,100005560,Paradižnikova omaka naravno 400 g,01.02.2024,9789,1008,1
2188,100005601,Keksi z maslom maxi 2 l,01.02.2024,4983,1001,3
2189,100005601,Fokača mini 400 g,01.02.2024,4983,1001,4
2190,100006021,Lazanja naravno 750 g,01.02.2024,4365,1002,3
2191,100006021,Zamrznjena juha naravno 250 g,01.02.2024,4365,1002,4
2192,100006021,"Kajzerice bio 1,5 l",01.02.2024,4365,1002,2
2193,100006502,"Tortelini bio 1,5 l",01.02.2024,5178,1005,3
2194,100006502,Čevapčiči pakirano 200 g,01.02.2024,5178,1005,1
2195,100006502,Zamrznjen kruh sveže 2 kg,01.02.2024,5178,1005,1
2196,100006502,Keksi z maslom ekstra 100 g,01.02.2024,5178,1005,3
2197,100006528,Zamrznjeni rogljički brez glutena 100 g,01.02.2024,9602,1007,3
2198,100006528,Kakav napitek domače 750 g,01.02.2024,9602,1007,1
2199,100006805,Kivi premium 150 g,01.02.2024,6923,1003,5
2200,100006968,Tortilje ekstra 2 kg,01.02.2024,2634,1003,2
2201,100006968,Keksi z maslom izbrano 12 x 1 l,01.02.2024,2634,1003,3
2202,100007326,Grozdje izbrano 750 g,01.02.2024,8642,1004,2
2203,100007326,"Limone maxi 6 x 0,5 l",01.02.2024,8642,1004,1
2204,100007326,Toast pakirano 100 g,01.02.2024,8642,1004,3
2205,100007326,Banane mini 100 g,01.02.2024,8642,1004,4
2206,100007326,"Fižol stročji sveže 1,5 kg",01.02.2024,8642,1004,3
2207,100007802,"Čili omaka mini 1,5 l",01.02.2024,8955,1002,3
2208,100007802,Zamrznjen kruh sveže 500 g,01.02.2024,8955,1002,3
2209,100007802,Pomfri ekstra 1 l,01.02.2024,8955,1002,4
2210,100008086,Čokoladni pralineji lahko 1 kg,01.02.2024,7888,1005,1
2211,100008086,Kokosovo olje maxi 2 l,01.02.2024,7888,1005,2
2212,100008086,Zamrznjeno pecivo pakirano 2 kg,01.02.2024,7888,1005,5
2213,100008086,Sezamovo olje tradicionalno 1 l,01.02.2024,7888,1005,1
2214,100008332,"Čili omaka maxi 1,5 kg",01.02.2024,9312,1004,3
2215,100008332,Kokosovo olje maxi 2 l,01.02.2024,9312,1004,3
2216,100008332,Kisla smetana izbrano 150 g,01.02.2024,9312,1004,3
2217,100008332,Marmelada lahko 200 g,01.02.2024,9312,1004,2
2218,100008509,Solata tradicionalno 150 g,01.02.2024,1704,1002,2
2219,100008527,Instant kava maxi 12 x 1 l,01.02.2024,4794,1007,5
2220,100008527,"Čebula tradicionalno 1,5 kg",01.02.2024,4794,1007,3
2221,100008527,Solata bio 12 x 1 l,01.02.2024,4794,1007,2
2222,100008781,Zamrznjena juha bio 400 g,01.02.2024,4622,1003,1
2223,100008781,Pomaranče izbrano 12 x 1 l,01.02.2024,4622,1003,2
2224,100008781,Sladkor premium 1 kg,01.02.2024,4622,1003,4
2225,100008940,Svinjska rebra maxi 2 kg,01.02.2024,7888,1005,2
2226,100008940,"Tortelini bio 1,5 l",01.02.2024,7888,1005,4
2227,100009065,Paradižnikova omaka naravno 400 g,01.02.2024,2507,1007,5
2228,100009065,"Čili omaka tradicionalno 1,5 l",01.02.2024,2507,1007,3
2229,100009145,"Mleto goveje meso mini 1,5 kg",01.02.2024,4379,1009,4
2230,100009145,Breskve domače 300 g,01.02.2024,4379,1009,1
2231,100009578,Zamrznjen kruh sveže 500 g,01.02.2024,8364,1002,3
2232,100009658,"Slive družinsko 1,5 kg",01.02.2024,2507,1007,5
2233,100009658,"Kava mleta klasično 1,5 kg",01.02.2024,2507,1007,1
2234,100009658,"Račje prsi lahko 1,5 l",01.02.2024,2507,1007,1
2235,100009658,Čokolada z lešniki klasično 1 l,01.02.2024,2507,1007,1
2236,100000093,Kruh s semeni izbrano 1 kg,02.02.2024,5869,1003,4
2237,100000093,Mozzarella bio 150 g,02.02.2024,5869,1003,4
2238,100000207,"Tartar omaka mini 1,5 kg",02.02.2024,6132,1008,2
2239,100000207,Paprika premium 1 kg,02.02.2024,6132,1008,5
2240,100000292,"Čili omaka maxi 1,5 kg",02.02.2024,9312,1004,1
2241,100000292,Banane bio 150 g,02.02.2024,9312,1004,5
2242,100000292,Jagode brez glutena 12 x 1 l,02.02.2024,9312,1004,5
2243,100000656,Kisla smetana izbrano 150 g,02.02.2024,9826,1003,2
2244,100000656,Krompir ekstra 300 g,02.02.2024,9826,1003,2
2245,100001398,"Fižol družinsko 1,5 kg",02.02.2024,4932,1010,3
2246,100001398,Karamela domače 12 x 1 l,02.02.2024,4932,1010,3
2247,100001921,Zamrznjeno pecivo pakirano 2 kg,02.02.2024,4445,1009,1
2248,100001921,Čokolada z lešniki tradicionalno 500 g,02.02.2024,4445,1009,5
2249,100002685,Grisini maxi 150 g,02.02.2024,7862,1004,3
2250,100002685,Brokoli maxi 2 l,02.02.2024,7862,1004,3
2251,100002685,Sir camembert bio 200 g,02.02.2024,7862,1004,1
2252,100003403,Majoneza bio 750 g,02.02.2024,4794,1007,4
2253,100003403,Mineralna voda tradicionalno 2 l,02.02.2024,4794,1007,5
2254,100003403,Fižol ekstra 100 g,02.02.2024,4794,1007,3
2255,100003489,Kola naravno 750 g,02.02.2024,4987,1010,1
2256,100003847,Fokača družinsko 100 g,02.02.2024,3464,1005,2
2257,100003847,Sir gauda naravno 400 g,02.02.2024,3464,1005,1
2258,100004367,Ledeni čaj klasično 400 g,02.02.2024,7794,1006,5
2259,100004367,Burek brez glutena 200 g,02.02.2024,7794,1006,3
2260,100004505,Napolitanke klasično 250 g,02.02.2024,6019,1003,5
2261,100004505,Bonboni izbrano 100 g,02.02.2024,6019,1003,5
2262,100004541,"Zamrznjena pica sveže 6 x 0,5 l",02.02.2024,6232,1001,1
2263,100004541,Čebula družinsko 2 l,02.02.2024,6232,1001,5
2264,100004723,Ledeni čaj pakirano 1 l,02.02.2024,6246,1006,2
2265,100004723,Čokoladni namaz klasično 12 x 1 l,02.02.2024,6246,1006,3
2266,100004917,Kruh s semeni pakirano 300 g,02.02.2024,6364,1007,1
2267,100004917,Šunka sveže 150 g,02.02.2024,6364,1007,1
2268,100005539,Kamilica čaj brez glutena 250 g,02.02.2024,2365,1005,2
2269,100005539,Bučke maxi 12 x 1 l,02.02.2024,2365,1005,1
2270,100005539,"Cvetača premium 1,5 l",02.02.2024,2365,1005,3
2271,100005539,Solata bio 12 x 1 l,02.02.2024,2365,1005,1
2272,100005539,Paradižnik lahko 400 g,02.02.2024,2365,1005,5
2273,100005630,Kakav napitek domače 750 g,02.02.2024,4983,1001,5
2274,100005630,Maline naravno 2 l,02.02.2024,4983,1001,4
2275,100005641,Zamrznjena pica družinsko 750 g,02.02.2024,9254,1004,3
2276,100005641,Piščančja bedra klasično 1 l,02.02.2024,9254,1004,1
2277,100005641,Gazirana voda tradicionalno 300 g,02.02.2024,9254,1004,5
2278,100006000,Marcipan družinsko 300 g,02.02.2024,5795,1005,2
2279,100006000,Zamrznjen grah pakirano 2 l,02.02.2024,5795,1005,4
2280,100006084,Pica testo tradicionalno 750 g,02.02.2024,2418,1004,4
2281,100006366,"Fižol stročji sveže 1,5 kg",02.02.2024,7247,1003,5
2282,100006366,Špinača naravno 1 l,02.02.2024,7247,1003,4
2283,100006366,"Jabolčni sok pakirano 6 x 0,5 l",02.02.2024,7247,1003,2
2284,100006366,"Gobe šampinjoni bio 1,5 l",02.02.2024,7247,1003,2
2285,100006366,"Telečji zrezki domače 1,5 kg",02.02.2024,7247,1003,2
2286,100007257,Puding lahko 1 l,02.02.2024,4379,1009,2
2287,100007653,"Žvečilni gumi lahko 6 x 0,5 l",02.02.2024,3795,1001,3
2288,100007908,Bageta maxi 12 x 1 l,02.02.2024,7454,1008,5
2289,100007908,"Fižol družinsko 1,5 kg",02.02.2024,7454,1008,2
2290,100007908,Krompir brez glutena 750 g,02.02.2024,7454,1008,2
2291,100007921,Sladkor domače 200 g,02.02.2024,4951,1001,3
2292,100007921,Bageta maxi 12 x 1 l,02.02.2024,4951,1001,2
2293,100007921,"Temna čokolada klasično 6 x 0,5 l",02.02.2024,4951,1001,4
2294,100007921,Čokolada z lešniki maxi 750 g,02.02.2024,4951,1001,4
2295,100008191,Paprika premium 1 kg,02.02.2024,8052,1007,4
2296,100008191,"Burek naravno 1,5 l",02.02.2024,8052,1007,5
2297,100008661,Med tradicionalno 300 g,02.02.2024,5273,1003,3
2298,100008661,"Slive ekstra 1,5 l",02.02.2024,5273,1003,1
2299,100008661,Češnje tradicionalno 300 g,02.02.2024,5273,1003,2
2300,100008661,Jušna osnova domače 300 g,02.02.2024,5273,1003,4
2301,100008770,Zamrznjene jagode naravno 1 kg,02.02.2024,5073,1002,2
2302,100008770,"Zamrznjen kruh družinsko 1,5 l",02.02.2024,5073,1002,4
2303,100008770,Zamrznjena zelenjava izbrano 500 g,02.02.2024,5073,1002,2
2304,100009391,Kokosovo olje mini 12 x 1 l,02.02.2024,8626,1001,1
2305,100009671,Kis naravno 250 g,02.02.2024,1152,1005,2
2306,100000980,Čokolada z lešniki klasično 1 l,03.02.2024,9754,1005,2
2307,100001023,Kivi klasično 2 kg,03.02.2024,7794,1006,3
2308,100001023,Bageta maxi 12 x 1 l,03.02.2024,7794,1006,5
2309,100001023,Špageti premium 12 x 1 l,03.02.2024,7794,1006,2
2310,100001023,Račje prsi tradicionalno 12 x 1 l,03.02.2024,7794,1006,1
2311,100001023,Zamrznjena juha tradicionalno 1 l,03.02.2024,7794,1006,3
2312,100001499,Breskve domače 300 g,03.02.2024,2184,1005,4
2313,100001832,Ajdova moka klasično 1 kg - serija 98,03.02.2024,1949,1007,4
2314,100001927,Puding lahko 1 l,03.02.2024,6055,1005,2
2315,100001927,Parmezan domače 200 g,03.02.2024,6055,1005,2
2316,100002509,Ledeni čaj klasično 400 g,03.02.2024,5447,1009,5
2317,100002509,Kava mleta družinsko 100 g,03.02.2024,5447,1009,4
2318,100002841,"Čevapčiči premium 1,5 l",03.02.2024,9701,1005,3
2319,100002841,Breskve ekstra 200 g,03.02.2024,9701,1005,3
2320,100002841,Marcipan sveže 400 g,03.02.2024,9701,1005,1
2321,100003091,Breskve domače 300 g,03.02.2024,2099,1005,2
2322,100003091,Riž maxi 1 l,03.02.2024,2099,1005,3
2323,100003244,"Slive družinsko 1,5 kg",03.02.2024,8526,1007,4
2324,100003244,"Ajdov kruh bio 1,5 kg",03.02.2024,8526,1007,3
2325,100003244,"Čevapčiči sveže 1,5 l - serija 62",03.02.2024,8526,1007,2
2326,100003244,Sladkor premium 1 kg,03.02.2024,8526,1007,1
2327,100003532,Čičerika klasično 300 g,03.02.2024,9862,1007,3
2328,100003532,Lazanja naravno 750 g,03.02.2024,9862,1007,3
2329,100003910,Jušna osnova domače 300 g,03.02.2024,3164,1005,3
2330,100003910,"Mozzarella družinsko 1,5 l",03.02.2024,3164,1005,2
2331,100003918,Sladka smetana tradicionalno 200 g,03.02.2024,7264,1001,3
2332,100004482,Brokoli maxi 2 l,03.02.2024,2328,1010,1
2333,100004482,Njoki naravno 500 g,03.02.2024,2328,1010,5
2334,100005445,Čokolada z lešniki tradicionalno 500 g - serija 30,03.02.2024,6019,1003,5
2335,100005445,"Kruh s semeni domače 6 x 0,5 l",03.02.2024,6019,1003,2
2336,100007028,Tortelini maxi 2 kg,03.02.2024,8052,1007,1
2337,100007028,Tortelini maxi 2 kg,03.02.2024,8052,1007,2
2338,100007340,BBQ omaka naravno 200 g,03.02.2024,8046,1004,5
2339,100007757,Račje prsi bio 100 g,03.02.2024,3132,1008,5
2340,100007757,Goveji zrezki družinsko 1 l,03.02.2024,3132,1008,2
2341,100007757,Bonboni izbrano 100 g,03.02.2024,3132,1008,5
2342,100008729,"Med klasično 6 x 0,5 l",03.02.2024,9701,1005,5
2343,100009002,Kosmiči premium 1 kg,03.02.2024,1934,1004,1
2344,100009002,Šunka pakirano 150 g,03.02.2024,1934,1004,3
2345,100009003,"Zamrznjen kruh družinsko 1,5 l",03.02.2024,6262,1003,3
2346,100009003,Kruh s semeni maxi 12 x 1 l,03.02.2024,6262,1003,1
2347,100009003,Mlečna čokolada ekstra 2 l,03.02.2024,6262,1003,1
2348,100009390,"Njoki sveže 1,5 kg",03.02.2024,8674,1005,2
2349,100009390,Kola premium 400 g,03.02.2024,8674,1005,4
2350,100009390,Pomfri ekstra 1 l,03.02.2024,8674,1005,4
2351,100009542,Tortilje bio 100 g,03.02.2024,9789,1008,4
2352,100009542,Kis naravno 250 g,03.02.2024,9789,1008,1
2353,100000048,Karamela tradicionalno 250 g,04.02.2024,2687,1004,2
2354,100000048,Fižol stročji lahko 300 g,04.02.2024,2687,1004,3
2355,100000048,Zdrob maxi 300 g,04.02.2024,2687,1004,4
2356,100000400,Bageta pakirano 750 g,04.02.2024,9754,1005,5
2357,100000478,"Tortilje sveže 1,5 kg",04.02.2024,7084,1009,4
2358,100000478,Fižol ekstra 100 g,04.02.2024,7084,1009,5
2359,100000628,Pleskavice brez glutena 250 g,04.02.2024,7084,1009,3
2360,100000915,Češnje naravno 12 x 1 l,04.02.2024,1704,1002,3
2361,100001007,Zamrznjena juha tradicionalno 1 l,04.02.2024,8526,1007,1
2362,100001007,Brokoli maxi 2 l,04.02.2024,8526,1007,1
2363,100001007,Mozzarella izbrano 500 g,04.02.2024,8526,1007,3
2364,100001806,Mineralna voda brez glutena 1 kg,04.02.2024,7862,1004,1
2365,100002024,Zamrznjena zelenjava izbrano 500 g,04.02.2024,5161,1004,2
2366,100002038,Račje prsi pakirano 250 g,04.02.2024,7183,1004,5
2367,100002038,Zamrznjene maline lahko 12 x 1 l,04.02.2024,7183,1004,2
2368,100002435,Marmelada mini 1 l,04.02.2024,2687,1004,3
2369,100002637,Tartar omaka izbrano 1 l,04.02.2024,4642,1003,4
2370,100002637,"Testenine naravno 6 x 0,5 l",04.02.2024,4642,1003,5
2371,100002664,Proteinska ploščica lahko 1 kg,04.02.2024,5750,1007,1
2372,100002818,Jagnječji kotleti lahko 2 l,04.02.2024,7862,1004,2
2373,100002818,Čevapčiči brez glutena 2 l,04.02.2024,7862,1004,5
2374,100003525,Limone bio 200 g,04.02.2024,5139,1002,2
2375,100003525,"Čili omaka maxi 1,5 kg",04.02.2024,5139,1002,2
2376,100003525,Paprika brez glutena 300 g,04.02.2024,5139,1002,4
2377,100003697,Fokača družinsko 100 g,04.02.2024,5306,1008,1
2378,100003697,Zelje premium 250 g,04.02.2024,5306,1008,5
2379,100003697,"Telečji zrezki izbrano 1,5 l",04.02.2024,5306,1008,1
2380,100003845,Jabolka lahko 200 g,04.02.2024,9362,1009,5
2381,100003845,Pica testo domače 12 x 1 l,04.02.2024,9362,1009,4
2382,100003916,Izvirska voda tradicionalno 750 g,04.02.2024,4635,1005,1
2383,100003916,Zamrznjene jagode premium 250 g,04.02.2024,4635,1005,2
2384,100003916,Zeleni čaj lahko 1 l,04.02.2024,4635,1005,5
2385,100004285,Korenje družinsko 1 l,04.02.2024,8364,1002,1
2386,100004285,Rogljički brez glutena 750 g,04.02.2024,8364,1002,3
2387,100004285,Karamela domače 12 x 1 l,04.02.2024,8364,1002,4
2388,100004285,Bageta pakirano 750 g,04.02.2024,8364,1002,5
2389,100004285,Kokosovo olje maxi 2 l,04.02.2024,8364,1002,3
2390,100004802,"Med maxi 1,5 kg",04.02.2024,5273,1003,1
2391,100004802,Mleko lahko 100 g,04.02.2024,5273,1003,3
2392,100004802,"Grisini klasično 1,5 kg",04.02.2024,5273,1003,2
2393,100005049,"Kakav bio 1,5 kg",04.02.2024,5936,1009,5
2394,100005049,"Račje prsi lahko 1,5 l",04.02.2024,5936,1009,5
2395,100005049,Jagnječji kotleti lahko 2 l,04.02.2024,5936,1009,4
2396,100005049,"Mineralna voda klasično 1,5 kg",04.02.2024,5936,1009,4
2397,100005738,Sir camembert bio 200 g,04.02.2024,4365,1002,2
2398,100005738,Jabolka bio 150 g,04.02.2024,4365,1002,3
2399,100005738,Breskve domače 300 g,04.02.2024,4365,1002,2
2400,100005738,Proteinska ploščica brez glutena 1 l,04.02.2024,4365,1002,3
2401,100005738,"Kajzerice bio 1,5 l",04.02.2024,4365,1002,4
2402,100005973,Mlečna čokolada ekstra 400 g,04.02.2024,9401,1001,2
2403,100005973,Kis mini 300 g,04.02.2024,9401,1001,4
2404,100005973,Mortadela izbrano 150 g,04.02.2024,9401,1001,4
2405,100007081,Bučno olje klasično 2 l,04.02.2024,5161,1004,1
2406,100007081,Grah družinsko 400 g,04.02.2024,5161,1004,4
2407,100007081,"Sladkor bio 1,5 l",04.02.2024,5161,1004,4
2408,100007105,Jagode bio 1 kg,04.02.2024,9701,1005,1
2409,100007105,Riž maxi 1 l,04.02.2024,9701,1005,3
2410,100007105,"Rženi kruh izbrano 1,5 kg",04.02.2024,9701,1005,5
2411,100007118,Zamrznjena špinača izbrano 2 kg,04.02.2024,3132,1008,2
2412,100007347,Čokoladni namaz ekstra 1 kg,04.02.2024,5447,1009,1
2413,100007550,Krofi izbrano 12 x 1 l,04.02.2024,4207,1005,1
2414,100007550,Proteinska ploščica brez glutena 1 l,04.02.2024,4207,1005,5
2415,100007998,Por sveže 100 g,04.02.2024,6271,1001,5
2416,100007998,Česen družinsko 2 l,04.02.2024,6271,1001,5
2417,100008664,Šunka sveže 150 g,04.02.2024,5775,1005,4
2418,100008664,Breskve sveže 1 kg,04.02.2024,5775,1005,5
2419,100008664,"Ajdov kruh bio 6 x 0,5 l",04.02.2024,5775,1005,4
2420,100008664,"Tartar omaka mini 1,5 kg",04.02.2024,5775,1005,1
2421,100008664,Zeleni čaj lahko 1 l,04.02.2024,5775,1005,2
2422,100008890,Keksi z maslom izbrano 12 x 1 l,04.02.2024,7176,1010,3
2423,100008890,Maslo naravno 200 g,04.02.2024,7176,1010,5
2424,100008890,Mandarine brez glutena 1 l,04.02.2024,7176,1010,2
2425,100008890,Limonada brez glutena 750 g,04.02.2024,7176,1010,3
2426,100008950,Čokoladni pralineji lahko 1 kg,04.02.2024,2093,1010,1
2427,100008950,Mozzarella izbrano 500 g,04.02.2024,2093,1010,1
2428,100009138,"Smetanov namaz sveže 1,5 kg",04.02.2024,3953,1010,2
2429,100009138,Sladkor premium 12 x 1 l,04.02.2024,3953,1010,1
2430,100009371,Proteinska ploščica brez glutena 1 l,04.02.2024,2556,1008,1
2431,100009560,Pomaranče izbrano 12 x 1 l,04.02.2024,4563,1005,3
2432,100009560,Testenine lahko 2 l,04.02.2024,4563,1005,5
2433,100009560,Sladoled čokolada mini 150 g,04.02.2024,4563,1005,3
2434,100009723,Pšenična moka premium 200 g,04.02.2024,9401,1001,5
2435,100009723,"Čevapčiči sveže 1,5 l - serija 62",04.02.2024,9401,1001,3
2436,100009723,Proteinska ploščica lahko 1 kg,04.02.2024,9401,1001,4
2437,100009844,Kis mini 300 g,04.02.2024,5447,1009,1
2438,100009844,Čokolada z lešniki tradicionalno 500 g - serija 30,04.02.2024,5447,1009,4
2439,100009844,Pršut maxi 150 g,04.02.2024,5447,1009,3
2440,100000075,Čevapčiči brez glutena 2 l,05.02.2024,2184,1005,2
2441,100000075,Račje prsi maxi 2 l,05.02.2024,2184,1005,4
2442,100000075,Rukola tradicionalno 100 g,05.02.2024,2184,1005,2
2443,100000075,Fokača mini 400 g,05.02.2024,2184,1005,1
2444,100000075,Zelje premium 250 g,05.02.2024,2184,1005,2
2445,100000465,Tonic družinsko 250 g,05.02.2024,2507,1007,2
2446,100000465,Marmelada lahko 200 g,05.02.2024,2507,1007,1
2447,100000465,Olivno olje mini 12 x 1 l,05.02.2024,2507,1007,4
2448,100000465,Repično olje pakirano 2 l,05.02.2024,2507,1007,2
2449,100001469,Mandarine mini 750 g,05.02.2024,4205,1008,4
2450,100001469,Fokača družinsko 100 g,05.02.2024,4205,1008,5
2451,100001512,"Rženi kruh klasično 1,5 l",05.02.2024,4744,1008,1
2452,100001512,Sirup bezeg mini 2 kg,05.02.2024,4744,1008,1
2453,100001562,Ledeni čaj pakirano 1 l,05.02.2024,3795,1001,4
2454,100001562,Ajdova moka klasično 1 kg - serija 98,05.02.2024,3795,1001,1
2455,100001633,Maslo naravno 200 g,05.02.2024,1934,1004,5
2456,100001633,Maslo naravno 200 g,05.02.2024,1934,1004,2
2457,100001633,"Kokosovo olje mini 6 x 0,5 l",05.02.2024,1934,1004,2
2458,100002546,Puding lahko 1 l,05.02.2024,5306,1008,5
2459,100002546,Kokosovo olje mini 12 x 1 l,05.02.2024,5306,1008,2
2460,100002546,Instant kava ekstra 750 g,05.02.2024,5306,1008,4
2461,100002546,Piščančja bedra izbrano 1 l,05.02.2024,5306,1008,3
2462,100003187,Tortelini maxi 2 kg,05.02.2024,7454,1008,5
2463,100003187,Jabolka bio 150 g,05.02.2024,7454,1008,3
2464,100003212,Kruh s semeni izbrano 1 kg,05.02.2024,5306,1008,2
2465,100004519,Račje prsi tradicionalno 12 x 1 l,05.02.2024,6271,1001,5
2466,100004519,Kefir naravno 1 l,05.02.2024,6271,1001,4
2467,100004519,Kefir družinsko 200 g,05.02.2024,6271,1001,1
2468,100004693,Zelje lahko 250 g,05.02.2024,6055,1005,4
2469,100004693,Breskve sveže 1 kg,05.02.2024,6055,1005,1
2470,100005136,Kefir brez glutena 150 g,05.02.2024,2590,1005,5
