id,id_racuna,izdelek,datum,id_prodajalca,id_poslovalnice,kolicina
4905,100001555,Čičerika klasično 300 g,12.03.2024,4932,1010,2
4906,100001994,Jagode bio 1 kg,12.03.2024,9957,1005,2
4907,100001994,Gazirana voda ekstra 200 g,12.03.2024,9957,1005,3
4908,100001994,Piščančja bedra naravno 1 l,12.03.2024,9957,1005,5
4909,100002046,Worcester omaka ekstra 2 kg,12.03.2024,3275,1008,5
4910,100002812,Kola premium 400 g,12.03.2024,6080,1008,4
4911,100002812,Kefir brez glutena 150 g,12.03.2024,6080,1008,5
4912,100002812,"Ajdova moka pakirano 1,5 kg",12.03.2024,6080,1008,2
4913,100003293,"Mozzarella domače 6 x 0,5 l",12.03.2024,9701,1005,1
4914,100003970,Jagode brez glutena 12 x 1 l,12.03.2024,9515,1007,1
4915,100003970,Mlečne štručke bio 750 g,12.03.2024,9515,1007,2
4916,100003970,"Zamrznjen kruh premium 1,5 kg",12.03.2024,9515,1007,4
4917,100003991,Kruh s semeni maxi 12 x 1 l,12.03.2024,6055,1005,2
4918,100003991,Piščančja bedra izbrano 400 g,12.03.2024,6055,1005,5
4919,100003991,"Sir ementalec naravno 1,5 l",12.03.2024,6055,1005,1
4920,100005337,Med mini 2 l,12.03.2024,2634,1003,2
4921,100005598,Jagnječji kotleti lahko 2 l,12.03.2024,2328,1010,3
4922,100005598,Zamrznjena zelenjava izbrano 500 g,12.03.2024,2328,1010,3
4923,100005598,"Rženi kruh klasično 1,5 l",12.03.2024,2328,1010,4
4924,100005611,Pašteta družinsko 200 g,12.03.2024,9509,1006,5
4925,100005611,Zamrznjeni rogljički izbrano 400 g,12.03.2024,9509,1006,1
4926,100005611,Repično olje sveže 2 l,12.03.2024,9509,1006,3
4927,100005611,Marcipan družinsko 300 g,12.03.2024,9509,1006,5
4928,100006024,Zamrznjen kruh sveže 2 kg,12.03.2024,7926,1005,4
4929,100006024,Vaflji ekstra 2 l,12.03.2024,7926,1005,1
4930,100006024,"Njoki sveže 1,5 kg",12.03.2024,7926,1005,3
4931,100006024,"Jabolka tradicionalno 6 x 0,5 l",12.03.2024,7926,1005,2
4932,100006511,Špageti maxi 1 l,12.03.2024,2483,1004,1
4933,100006511,Puding bio 400 g,12.03.2024,2483,1004,5
4934,100006775,"Zamrznjena špinača lahko 6 x 0,5 l",12.03.2024,7862,1004,4
4935,100006775,Mineralna voda sveže 100 g,12.03.2024,7862,1004,2
4936,100006818,Kus kus lahko 12 x 1 l,12.03.2024,6557,1009,4
4937,100006818,Češnje družinsko 12 x 1 l,12.03.2024,6557,1009,3
4938,100006818,"Drobtine mini 1,5 l",12.03.2024,6557,1009,5
4939,100006818,Zamrznjeni rogljički izbrano 400 g,12.03.2024,6557,1009,5
4940,100006818,"Zamrznjen kruh premium 1,5 kg",12.03.2024,6557,1009,1
4941,100008055,Pšenični gris izbrano 300 g,12.03.2024,5178,1005,3
4942,100008160,Multivitaminski sok izbrano 300 g,12.03.2024,6407,1009,3
4943,100008160,Čokoladni pralineji premium 500 g,12.03.2024,6407,1009,4
4944,100008160,Bučno olje lahko 150 g,12.03.2024,6407,1009,5
4945,100008693,"Kis brez glutena 6 x 0,5 l",12.03.2024,6450,1001,2
4946,100008693,Med tradicionalno 300 g,12.03.2024,6450,1001,1
4947,100009307,Goveji zrezki družinsko 1 l,12.03.2024,7043,1010,3
4948,100009557,Fižol stročji ekstra 500 g,12.03.2024,7043,1010,5
4949,100001036,Tortelini maxi 2 kg,13.03.2024,2757,1009,5
4950,100001036,Pomfri ekstra 1 l,13.03.2024,2757,1009,3
4951,100001036,Izvirska voda tradicionalno 750 g,13.03.2024,2757,1009,2
4952,100001036,Koruzna moka pakirano 150 g,13.03.2024,2757,1009,1
4953,100001036,Zeleni čaj družinsko 2 kg,13.03.2024,2757,1009,1
4954,100001136,Izvirska voda sveže 2 l,13.03.2024,9083,1001,3
4955,100001136,Ledeni čaj pakirano 1 l,13.03.2024,9083,1001,3
4956,100001136,Instant kava maxi 12 x 1 l,13.03.2024,9083,1001,3
4957,100001520,Jagnječji kotleti maxi 250 g,13.03.2024,6132,1008,5
4958,100001520,Proteinska ploščica brez glutena 1 l,13.03.2024,6132,1008,5
4959,100001968,"Rženi kruh klasično 1,5 l",13.03.2024,3132,1008,5
4960,100001968,Mineralna voda brez glutena 1 kg,13.03.2024,3132,1008,2
4961,100001968,Ananas klasično 250 g,13.03.2024,3132,1008,3
4962,100001968,Čokoladni pralineji premium 500 g,13.03.2024,3132,1008,5
4963,100001968,Zamrznjeni lignji bio 400 g,13.03.2024,3132,1008,5
4964,100002314,Tonic družinsko 250 g,13.03.2024,2556,1008,5
4965,100002314,"Kajzerice družinsko 1,5 l",13.03.2024,2556,1008,5
4966,100002314,Drobtine klasično 750 g,13.03.2024,2556,1008,3
4967,100002314,Ribje palčke ekstra 750 g,13.03.2024,2556,1008,1
4968,100002427,Kamilica čaj brez glutena 250 g,13.03.2024,6407,1009,1
4969,100002427,"Ajdova moka pakirano 1,5 kg",13.03.2024,6407,1009,4
4970,100002427,Slive bio 100 g,13.03.2024,6407,1009,5
4971,100002427,Kvinoja družinsko 250 g,13.03.2024,6407,1009,3
4972,100002940,"Jabolka tradicionalno 6 x 0,5 l",13.03.2024,7176,1010,1
4973,100002940,Svinjski kotleti mini 250 g,13.03.2024,7176,1010,5
4974,100003031,Cvetača pakirano 2 kg,13.03.2024,3943,1007,1
4975,100003031,Sladkor domače 200 g,13.03.2024,3943,1007,1
4976,100003031,"Mlečne štručke bio 1,5 l",13.03.2024,3943,1007,5
4977,100003031,"Mozzarella domače 6 x 0,5 l",13.03.2024,3943,1007,4
4978,100003109,"Kokosovo olje tradicionalno 1,5 kg",13.03.2024,2099,1005,2
4979,100003109,Banane maxi 150 g,13.03.2024,2099,1005,2
4980,100003109,Worcester omaka ekstra 2 kg,13.03.2024,2099,1005,3
4981,100003109,Mineralna voda sveže 100 g,13.03.2024,2099,1005,4
4982,100003733,Gazirana voda ekstra 1 kg,13.03.2024,4951,1001,3
4983,100003733,Rogljički ekstra 750 g,13.03.2024,4951,1001,4
4984,100003733,Pomarančni sok brez glutena 750 g,13.03.2024,4951,1001,1
4985,100003733,"Čevapčiči premium 1,5 l",13.03.2024,4951,1001,4
4986,100003944,Česen domače 1 kg,13.03.2024,4951,1001,2
4987,100003944,"Rženi kruh izbrano 1,5 kg",13.03.2024,4951,1001,4
4988,100003944,"Ajdova moka pakirano 1,5 kg",13.03.2024,4951,1001,2
4989,100003944,Kis mini 300 g,13.03.2024,4951,1001,3
4990,100003944,"Smetanov namaz sveže 1,5 l",13.03.2024,4951,1001,3
4991,100004244,Rogljički ekstra 750 g,13.03.2024,1704,1002,3
4992,100004244,"Cvetača premium 1,5 l",13.03.2024,1704,1002,1
4993,100004244,"Ajdov kruh bio 1,5 kg",13.03.2024,1704,1002,5
4994,100004244,Češnje tradicionalno 300 g,13.03.2024,1704,1002,4
4995,100004551,"Čebula tradicionalno 1,5 kg",13.03.2024,9826,1003,5
4996,100004574,Zamrznjena zelenjava izbrano 500 g,13.03.2024,7247,1003,1
4997,100004805,Čebula družinsko 1 kg,13.03.2024,1704,1002,3
4998,100004820,Sir brie lahko 12 x 1 l,13.03.2024,7264,1001,4
4999,100004842,Pesto izbrano 300 g,13.03.2024,7247,1003,1
5000,100004842,Keksi z maslom maxi 2 l,13.03.2024,7247,1003,2
5001,100004915,Proteinska ploščica lahko 12 x 1 l,13.03.2024,5658,1009,3
5002,100004915,"Kis brez glutena 6 x 0,5 l",13.03.2024,5658,1009,4
5003,100004915,Testenine lahko 2 l,13.03.2024,5658,1009,2
5004,100004915,Kus kus lahko 12 x 1 l,13.03.2024,5658,1009,3
5005,100005653,Polnozrnati kruh izbrano 2 l,13.03.2024,2036,1005,2
5006,100005653,Zamrznjene jagode maxi 100 g,13.03.2024,2036,1005,1
5007,100005653,"Feta sir ekstra 1,5 l",13.03.2024,2036,1005,3
5008,100005653,Maslo bio 400 g,13.03.2024,2036,1005,5
5009,100005889,Breskve ekstra 200 g,13.03.2024,5750,1007,5
5010,100005889,Zamrznjen grah lahko 300 g,13.03.2024,5750,1007,2
5011,100006132,Kis pakirano 200 g,13.03.2024,1152,1005,2
5012,100006132,Korenje družinsko 1 l,13.03.2024,1152,1005,2
5013,100006132,"Rženi kruh izbrano 1,5 kg",13.03.2024,1152,1005,3
5014,100006567,Gazirana voda ekstra 200 g,13.03.2024,8214,1007,4
5015,100007024,"Testenine naravno 6 x 0,5 l",13.03.2024,7794,1006,1
5016,100007399,Mozzarella maxi 150 g,13.03.2024,7264,1001,5
5017,100007399,Parmezan sveže 150 g,13.03.2024,7264,1001,1
5018,100007399,Pomaranče brez glutena 750 g,13.03.2024,7264,1001,2
5019,100007419,"Kajzerice družinsko 1,5 l",13.03.2024,4987,1010,5
5020,100008605,Riž maxi 2 kg,13.03.2024,3943,1007,5
5021,100008914,Sladka smetana tradicionalno 200 g,13.03.2024,1032,1004,3
5022,100008914,Proteinska ploščica ekstra 400 g,13.03.2024,1032,1004,5
5023,100008914,Lizike sveže 1 kg,13.03.2024,1032,1004,5
5024,100008914,Ovseni kosmiči domače 2 l,13.03.2024,1032,1004,4
5025,100009200,Kefir družinsko 200 g,13.03.2024,3657,1008,3
5026,100009200,Kefir tradicionalno 100 g,13.03.2024,3657,1008,5
5027,100009200,Piščančja bedra klasično 1 l,13.03.2024,3657,1008,4
5028,100009200,Kruh s semeni izbrano 1 kg,13.03.2024,3657,1008,4
5029,100009257,Grisini ekstra 1 kg,13.03.2024,2036,1005,3
5030,100009257,Mango lahko 150 g,13.03.2024,2036,1005,3
5031,100009257,Pesto izbrano 300 g,13.03.2024,2036,1005,2
5032,100009428,Kus kus bio 2 kg,13.03.2024,2365,1005,2
5033,100009428,Račje prsi maxi 2 l,13.03.2024,2365,1005,4
5034,100009428,"Ajdova moka pakirano 1,5 kg",13.03.2024,2365,1005,5
5035,100009571,Riž maxi 2 kg,13.03.2024,3537,1008,1
5036,100009571,"Gobe šampinjoni bio 1,5 l",13.03.2024,3537,1008,1
5037,100009571,"Kakav bio 1,5 kg",13.03.2024,3537,1008,4
5038,100009571,"Čokoladni namaz družinsko 1,5 l",13.03.2024,3537,1008,4
5039,100009571,Jabolčni kis maxi 400 g,13.03.2024,3537,1008,1
5040,100009747,Ribje palčke ekstra 300 g,13.03.2024,3537,1008,4
5041,100009747,"Jabolka tradicionalno 6 x 0,5 l",13.03.2024,3537,1008,2
5042,100009747,Balzamični kis premium 250 g,13.03.2024,3537,1008,1
5043,100009747,Energijska pijača ekstra 1 kg,13.03.2024,3537,1008,5
5044,100009747,Gazirana voda ekstra 200 g,13.03.2024,3537,1008,5
5045,100009933,Solata lahko 12 x 1 l,13.03.2024,6250,1010,5
5046,100000670,Sladkor premium 1 kg,14.03.2024,5795,1005,5
5047,100000670,"Tartar omaka mini 1,5 kg",14.03.2024,5795,1005,3
5048,100001068,Nektarine izbrano 2 kg,14.03.2024,4794,1007,3
5049,100001068,Mleko ekstra 1 kg,14.03.2024,4794,1007,4
5050,100001068,Šunka pakirano 150 g,14.03.2024,4794,1007,1
5051,100001141,Paradižnikova omaka premium 150 g,14.03.2024,9754,1005,1
5052,100001141,"Marmelada sveže 6 x 0,5 l",14.03.2024,9754,1005,4
5053,100001141,Češnje tradicionalno 300 g,14.03.2024,9754,1005,1
5054,100001306,"Kakav bio 1,5 kg",14.03.2024,5139,1002,5
5055,100002005,Čokoladni namaz ekstra 1 kg,14.03.2024,7247,1003,2
5056,100002005,Gazirana voda tradicionalno 300 g,14.03.2024,7247,1003,1
5057,100002005,Zeleni čaj lahko 1 l,14.03.2024,7247,1003,2
5058,100002168,Čokoladni pralineji premium 500 g,14.03.2024,4622,1003,1
5059,100002168,Drobtine družinsko 500 g,14.03.2024,4622,1003,4
5060,100002168,Izvirska voda sveže 2 l,14.03.2024,4622,1003,1
5061,100002168,Zamrznjene jagode maxi 100 g,14.03.2024,4622,1003,3
5062,100002194,Zamrznjene maline premium 1 l,14.03.2024,5830,1005,2
5063,100003094,Ledeni čaj pakirano 1 l,14.03.2024,9749,1010,2
5064,100003792,"Marmelada sveže 6 x 0,5 l",14.03.2024,2527,1003,2
5065,100003792,Proteinska ploščica lahko 12 x 1 l,14.03.2024,2527,1003,4
5066,100003792,"Žemlje sveže 1,5 kg",14.03.2024,2527,1003,1
5067,100003828,Mortadela maxi 100 g,14.03.2024,5281,1006,1
5068,100003828,Grozdje izbrano 750 g,14.03.2024,5281,1006,2
5069,100003828,Tartar omaka brez glutena 1 l,14.03.2024,5281,1006,3
5070,100003943,"Kakav bio 1,5 kg",14.03.2024,2483,1004,4
5071,100003943,Proteinska ploščica ekstra 400 g,14.03.2024,2483,1004,5
5072,100004667,Jabolčni kis sveže 2 l,14.03.2024,3203,1001,3
5073,100004667,Pleskavice brez glutena 250 g,14.03.2024,3203,1001,5
5074,100004667,Kivi premium 150 g,14.03.2024,3203,1001,4
5075,100004757,Breskve domače 300 g,14.03.2024,9862,1007,1
5076,100004757,"Med maxi 1,5 kg",14.03.2024,9862,1007,3
5077,100004757,"Fokača mini 6 x 0,5 l",14.03.2024,9862,1007,3
5078,100004757,Mlečna čokolada ekstra 400 g,14.03.2024,9862,1007,3
5079,100005538,Sladoled čokolada mini 150 g,14.03.2024,4379,1009,1
5080,100005538,Marmelada lahko 200 g,14.03.2024,4379,1009,5
5081,100005538,Piščančja bedra klasično 400 g,14.03.2024,4379,1009,5
5082,100005538,Tartar omaka izbrano 1 l,14.03.2024,4379,1009,1
5083,100005661,"Marmelada sveže 6 x 0,5 l",14.03.2024,8086,1008,5
5084,100005661,Sirup bezeg domače 200 g,14.03.2024,8086,1008,1
5085,100005661,Paradižnik lahko 400 g,14.03.2024,8086,1008,5
5086,100006166,Solata lahko 12 x 1 l,14.03.2024,5866,1002,1
5087,100006500,Pomaranče pakirano 750 g,14.03.2024,1674,1001,1
5088,100006500,"Ajdov kruh bio 6 x 0,5 l",14.03.2024,1674,1001,3
5089,100006500,Zamrznjena juha bio 400 g,14.03.2024,1674,1001,3
5090,100006854,"Račje prsi družinsko 1,5 l",14.03.2024,6055,1005,2
5091,100006867,"Slive družinsko 1,5 kg",14.03.2024,7454,1008,2
5092,100006867,Hruške bio 300 g,14.03.2024,7454,1008,1
5093,100007019,"Smetanov namaz sveže 1,5 kg",14.03.2024,4987,1010,4
5094,100007019,"Mozzarella družinsko 1,5 l",14.03.2024,4987,1010,3
5095,100007026,Riž maxi 2 kg,14.03.2024,6450,1001,4
5096,100007026,Zelje premium 250 g,14.03.2024,6450,1001,5
5097,100007045,"Ajdova moka pakirano 1,5 kg",14.03.2024,9789,1008,2
5098,100007045,"Gobe šampinjoni bio 1,5 l",14.03.2024,9789,1008,2
5099,100007232,Ledeni čaj izbrano 300 g,14.03.2024,5667,1010,2
5100,100007232,Krofi izbrano 12 x 1 l,14.03.2024,5667,1010,3
5101,100007323,Sladkor klasično 1 kg,14.03.2024,5775,1005,4
5102,100007323,Breskve domače 300 g,14.03.2024,5775,1005,2
5103,100007381,"Grisini klasično 1,5 kg",14.03.2024,1152,1005,2
5104,100007381,Sir edamec maxi 300 g,14.03.2024,1152,1005,5
5105,100009491,Pesto klasično 250 g,14.03.2024,7888,1005,5
5106,100009491,Bučno olje pakirano 2 kg,14.03.2024,7888,1005,1
5107,100009491,Češnje družinsko 12 x 1 l,14.03.2024,7888,1005,4
5108,100009491,Pomaranče brez glutena 750 g,14.03.2024,7888,1005,4
5109,100000825,Puding lahko 1 l,15.03.2024,5250,1002,5
5110,100000825,Cvetača bio 1 kg,15.03.2024,5250,1002,1
5111,100000857,"Smetanov namaz sveže 1,5 kg",15.03.2024,2895,1007,5
5112,100000857,Mozzarella maxi 150 g,15.03.2024,2895,1007,3
5113,100000857,Ajdova moka klasično 1 kg,15.03.2024,2895,1007,3
5114,100000857,"Med maxi 1,5 kg",15.03.2024,2895,1007,5
5115,100001751,Račje prsi bio 100 g,15.03.2024,6407,1009,2
5116,100001751,Cvetača pakirano 2 kg,15.03.2024,6407,1009,4
5117,100001807,Žemlje bio 300 g,15.03.2024,7264,1001,4
5118,100001925,Fokača družinsko 100 g,15.03.2024,6271,1001,5
5119,100001925,Krofi izbrano 12 x 1 l,15.03.2024,6271,1001,4
5120,100001925,Ajdova moka klasično 1 kg - serija 98,15.03.2024,6271,1001,5
5121,100002474,"Kava mleta mini 6 x 0,5 l",15.03.2024,5139,1002,2
5122,100002740,Zamrznjena špinača družinsko 250 g,15.03.2024,4983,1001,4
5123,100002740,Grah družinsko 400 g,15.03.2024,4983,1001,4
5124,100002740,Solatni preliv naravno 1 kg,15.03.2024,4983,1001,2
5125,100002945,Sladoled vanilija ekstra 150 g,15.03.2024,9708,1005,5
5126,100003327,Račje prsi bio 100 g,15.03.2024,6246,1006,2
5127,100003327,"Mineralna voda klasično 1,5 kg",15.03.2024,6246,1006,4
5128,100003332,Bučke maxi 12 x 1 l,15.03.2024,5447,1009,3
5129,100003401,Worcester omaka ekstra 2 kg,15.03.2024,2128,1007,5
5130,100003611,Čokoladni namaz klasično 12 x 1 l,15.03.2024,1519,1002,5
5131,100004673,Ribje palčke ekstra 750 g,15.03.2024,9684,1004,1
5132,100004947,Worcester omaka domače 150 g,15.03.2024,9012,1002,5
5133,100004947,Mango maxi 200 g,15.03.2024,9012,1002,5
5134,100005192,Cvetača bio 1 kg,15.03.2024,8629,1010,4
5135,100005192,Kruh s semeni pakirano 300 g,15.03.2024,8629,1010,3
5136,100005192,Zelje premium 250 g,15.03.2024,8629,1010,5
5137,100005629,"Mlečna čokolada klasično 6 x 0,5 l",15.03.2024,9708,1005,1
5138,100005629,Sir camembert naravno 150 g,15.03.2024,9708,1005,1
5139,100007649,Zeleni čaj družinsko 2 kg,15.03.2024,5775,1005,3
5140,100007649,Čokolada z lešniki tradicionalno 500 g - serija 30,15.03.2024,5775,1005,1
5141,100007649,"Drobtine mini 1,5 l",15.03.2024,5775,1005,2
5142,100007649,Toast pakirano 100 g,15.03.2024,5775,1005,4
5143,100008213,Sol klasično 2 l,15.03.2024,9312,1004,3
5144,100008213,Sirup malina bio 200 g,15.03.2024,9312,1004,4
5145,100008223,Jušna osnova domače 300 g,15.03.2024,5775,1005,3
5146,100008247,Paradižnik pakirano 300 g,15.03.2024,8526,1007,1
5147,100008247,Slanina lahko 1 l,15.03.2024,8526,1007,1
5148,100008247,Ajdova moka maxi 1 kg,15.03.2024,8526,1007,5
5149,100008247,Sirup bezeg mini 2 kg,15.03.2024,8526,1007,4
5150,100008247,"Nektarine ekstra 1,5 l",15.03.2024,8526,1007,1
5151,100008856,Bageta maxi 12 x 1 l,15.03.2024,5306,1008,1
5152,100008856,"Riž domače 1,5 kg",15.03.2024,5306,1008,4
5153,100008944,Ananas lahko 12 x 1 l,15.03.2024,6446,1006,1
5154,100008944,Tortelini domače 750 g,15.03.2024,6446,1006,4
5155,100008944,Koruzna moka pakirano 100 g,15.03.2024,6446,1006,1
5156,100008944,Parmezan domače 200 g,15.03.2024,6446,1006,4
5157,100009464,"Kola ekstra 1,5 l",15.03.2024,3132,1008,5
5158,100000244,Grisini ekstra 1 kg,16.03.2024,9123,1007,5
5159,100000350,"Kava mleta mini 6 x 0,5 l",16.03.2024,8526,1007,1
5160,100000350,Pomarančni sok brez glutena 750 g,16.03.2024,8526,1007,1
5161,100000350,Skuta sveže 200 g,16.03.2024,8526,1007,4
5162,100000350,Jagnječji kotleti klasično 300 g,16.03.2024,8526,1007,2
5163,100000594,"Česen mini 6 x 0,5 l",16.03.2024,9789,1008,2
5164,100000594,Tartar omaka domače 750 g,16.03.2024,9789,1008,4
5165,100000594,"Zamrznjena pica mini 6 x 0,5 l",16.03.2024,9789,1008,3
5166,100001381,Ananas klasično 250 g,16.03.2024,1082,1001,5
5167,100001381,"Izvirska voda izbrano 6 x 0,5 l",16.03.2024,1082,1001,4
5168,100001819,Bučke maxi 12 x 1 l,16.03.2024,6364,1007,5
5169,100001819,Bučke lahko 2 kg,16.03.2024,6364,1007,2
5170,100001872,Krofi domače 150 g,16.03.2024,5795,1005,1
5171,100001872,Toast pakirano 100 g,16.03.2024,5795,1005,4
5172,100001943,Zamrznjeni rogljički klasično 150 g,16.03.2024,7084,1009,2
5173,100001943,"Čokoladni namaz družinsko 1,5 l",16.03.2024,7084,1009,5
5174,100001943,"Marmelada sveže 6 x 0,5 l",16.03.2024,7084,1009,2
5175,100002735,Sojina omaka tradicionalno 12 x 1 l,16.03.2024,4744,1008,4
5176,100002735,Maline naravno 2 l,16.03.2024,4744,1008,3
5177,100002861,Mlečna čokolada klasično 200 g,16.03.2024,4207,1005,1
5178,100002870,Gorčica klasično 300 g,16.03.2024,4622,1003,1
5179,100004097,Multivitaminski sok izbrano 300 g,16.03.2024,1152,1005,1
5180,100004097,"Zamrznjena špinača lahko 6 x 0,5 l",16.03.2024,1152,1005,5
5181,100004097,Sol izbrano 200 g,16.03.2024,1152,1005,2
5182,100004097,"Gazirana voda družinsko 1,5 kg",16.03.2024,1152,1005,2
5183,100004099,Feta sir bio 100 g,16.03.2024,9708,1005,2
5184,100004099,"Burek naravno 1,5 l",16.03.2024,9708,1005,4
5185,100004182,"Sir brie brez glutena 1,5 kg",16.03.2024,1704,1002,2
5186,100004182,Jušna osnova domače 300 g,16.03.2024,1704,1002,2
5187,100004182,Zamrznjene jagode naravno 1 kg,16.03.2024,1704,1002,5
5188,100004182,Jagode bio 1 kg,16.03.2024,1704,1002,2
5189,100004515,Karamela tradicionalno 1 kg,16.03.2024,1105,1008,3
5190,100004515,Paprika brez glutena 300 g,16.03.2024,1105,1008,3
5191,100004515,Čokolada z lešniki tradicionalno 500 g - serija 30,16.03.2024,1105,1008,4
5192,100005760,"Sir ementalec naravno 1,5 l",16.03.2024,2328,1010,3
5193,100005760,Burek brez glutena 200 g,16.03.2024,2328,1010,3
5194,100005760,Ribje palčke ekstra 750 g,16.03.2024,2328,1010,3
5195,100005760,"Limone maxi 6 x 0,5 l",16.03.2024,2328,1010,3
5196,100006730,Keksi z maslom ekstra 100 g,16.03.2024,3164,1005,4
5197,100006730,Kefir družinsko 200 g,16.03.2024,3164,1005,4
5198,100006730,Češnje naravno 12 x 1 l,16.03.2024,3164,1005,2
5199,100006730,Piščančja bedra izbrano 1 l,16.03.2024,3164,1005,4
5200,100008534,Kola premium 400 g,16.03.2024,8526,1007,2
5201,100008534,"Njoki sveže 1,5 kg",16.03.2024,8526,1007,1
5202,100008534,Majoneza bio 750 g,16.03.2024,8526,1007,1
5203,100008534,Kus kus lahko 12 x 1 l,16.03.2024,8526,1007,2
5204,100008686,Račje prsi bio 100 g,16.03.2024,3464,1005,2
5205,100008686,Kruh s semeni izbrano 1 kg,16.03.2024,3464,1005,2
5206,100008686,Žemlje bio 300 g,16.03.2024,3464,1005,3
5207,100009022,Zamrznjene jagode bio 100 g,16.03.2024,3537,1008,2
5208,100009022,Solata lahko 12 x 1 l,16.03.2024,3537,1008,2
5209,100009022,Cvetača bio 1 kg,16.03.2024,3537,1008,3
5210,100009180,Njoki brez glutena 250 g,16.03.2024,2128,1007,2
5211,100009224,Tartar omaka izbrano 1 l,16.03.2024,5306,1008,2
5212,100009224,"Kruh s semeni domače 6 x 0,5 l",16.03.2024,5306,1008,4
5213,100009224,"Fokača mini 6 x 0,5 l",16.03.2024,5306,1008,4
5214,100009224,Napolitanke klasično 250 g,16.03.2024,5306,1008,5
5215,100009224,Puding tradicionalno 300 g,16.03.2024,5306,1008,1
5216,100000060,Zamrznjen kruh sveže 500 g,17.03.2024,5073,1002,5
5217,100000060,Prepečenec ekstra 200 g,17.03.2024,5073,1002,5
5218,100000060,"Grisini klasično 1,5 kg",17.03.2024,5073,1002,2
5219,100000258,Prepečenec ekstra 200 g,17.03.2024,2156,1001,2
5220,100000258,Gorčica klasično 300 g,17.03.2024,2156,1001,3
5221,100000996,Grah družinsko 400 g,17.03.2024,1704,1002,1
5222,100001146,Čokoladni namaz klasično 12 x 1 l,17.03.2024,9862,1007,3
5223,100001146,Multivitaminski sok brez glutena 400 g,17.03.2024,9862,1007,2
5224,100001146,"Jabolka tradicionalno 6 x 0,5 l",17.03.2024,9862,1007,5
5225,100001162,Zelje lahko 250 g,17.03.2024,6080,1008,3
5226,100001162,Maslo naravno 200 g,17.03.2024,6080,1008,5
5227,100001162,"Banane mini 1,5 kg",17.03.2024,6080,1008,3
5228,100001162,Šunka pakirano 150 g,17.03.2024,6080,1008,5
5229,100001344,"Jabolčni sok pakirano 6 x 0,5 l",17.03.2024,9602,1007,2
5230,100001368,Sir edamec maxi 300 g,17.03.2024,8086,1008,4
5231,100001368,Kola premium 400 g,17.03.2024,8086,1008,1
5232,100001368,Kefir družinsko 500 g,17.03.2024,8086,1008,3
5233,100001368,Mineralna voda brez glutena 1 kg,17.03.2024,8086,1008,3
5234,100001368,Pomaranče pakirano 750 g,17.03.2024,8086,1008,4
5235,100001444,Krompir ekstra 300 g,17.03.2024,6450,1001,1
5236,100001444,Topljeni sir naravno 12 x 1 l,17.03.2024,6450,1001,4
5237,100001444,"Rženi kruh izbrano 1,5 kg",17.03.2024,6450,1001,4
5238,100001444,Marmelada lahko 200 g,17.03.2024,6450,1001,1
5239,100002327,"Tartar omaka mini 1,5 kg",17.03.2024,2350,1005,3
5240,100002327,Testenine lahko 2 l,17.03.2024,2350,1005,1
5241,100002584,Češnje ekstra 12 x 1 l,17.03.2024,8046,1004,3
5242,100002847,Njoki brez glutena 250 g,17.03.2024,6440,1003,1
5243,100002847,"Cvetača premium 1,5 l",17.03.2024,6440,1003,2
5244,100002847,Čokoladni pralineji izbrano 100 g,17.03.2024,6440,1003,3
5245,100003167,Ribje palčke ekstra 750 g,17.03.2024,4642,1003,4
5246,100003167,"Feta sir brez glutena 6 x 0,5 l",17.03.2024,4642,1003,2
5247,100003167,Čičerika izbrano 2 kg,17.03.2024,4642,1003,2
5248,100003633,Čili omaka brez glutena 1 kg,17.03.2024,2289,1007,5
5249,100003633,Pomaranče tradicionalno 200 g,17.03.2024,2289,1007,4
5250,100003979,"Jagnječji kotleti klasično 1,5 kg",17.03.2024,6019,1003,2
5251,100003979,Keksi z maslom ekstra 100 g,17.03.2024,6019,1003,3
5252,100003979,"Zamrznjena pica mini 6 x 0,5 l",17.03.2024,6019,1003,5
5253,100003979,Ajdova moka lahko 100 g,17.03.2024,6019,1003,2
5254,100003979,Ledeni čaj izbrano 300 g,17.03.2024,6019,1003,2
5255,100004743,Sladka smetana izbrano 2 l,17.03.2024,5775,1005,2
5256,100004743,Burek izbrano 750 g,17.03.2024,5775,1005,1
5257,100004743,Goveji zrezki družinsko 1 l,17.03.2024,5775,1005,3
5258,100004743,Mleko ekstra 1 kg,17.03.2024,5775,1005,5
5259,100005640,Mozzarella izbrano 500 g,17.03.2024,6232,1001,5
5260,100005712,Sladkor premium 1 kg,17.03.2024,6923,1003,2
5261,100006452,Zamrznjene jagode maxi 100 g,17.03.2024,2128,1007,1
5262,100006490,Čokolada z lešniki maxi 750 g,17.03.2024,1032,1004,5
5263,100006621,"Fokača mini 6 x 0,5 l",17.03.2024,2757,1009,3
5264,100006621,Kokosovo olje sveže 1 l,17.03.2024,2757,1009,1
5265,100006621,Zamrznjen grah lahko 300 g,17.03.2024,2757,1009,5
5266,100006621,Čokolada z lešniki tradicionalno 500 g - serija 30,17.03.2024,2757,1009,4
5267,100006621,Breskve sveže 1 kg,17.03.2024,2757,1009,5
5268,100007093,Ajdova moka lahko 100 g,17.03.2024,1253,1007,5
5269,100007385,Kamilica čaj sveže 500 g,17.03.2024,9957,1005,2
5270,100007431,Češnje družinsko 12 x 1 l,17.03.2024,6557,1009,3
